Date,WithinRange,SuccessMetric,Group
12/06/2022 00:00:00,Pre,6,Test
12/06/2022 00:00:00,Pre,105,Test
12/06/2022 00:00:00,Pre,0,Test
12/06/2022 00:00:00,Pre,3,Test
12/06/2022 00:00:00,Pre,0,Test
12/06/2022 00:00:00,Pre,21,Test
12/06/2022 00:00:00,Pre,6,Test
12/06/2022 00:00:00,Pre,1,Test
12/06/2022 00:00:00,Pre,0,Test
12/06/2022 00:00:00,Pre,1,Test
12/06/2022 00:00:00,Pre,2,Test
12/06/2022 00:00:00,Pre,0,Test
12/06/2022 00:00:00,Pre,1,Test
12/06/2022 00:00:00,Pre,0,Test
12/06/2022 00:00:00,Pre,0,Test
12/06/2022 00:00:00,Pre,3,Test
12/06/2022 00:00:00,Pre,5,Test
12/06/2022 00:00:00,Pre,2,Test
12/06/2022 00:00:00,Pre,0,Test
12/06/2022 00:00:00,Pre,62,Test
12/06/2022 00:00:00,Pre,222,Test
12/06/2022 00:00:00,Pre,13,Test
12/06/2022 00:00:00,Pre,1,Test
12/06/2022 00:00:00,Pre,21,Test
12/06/2022 00:00:00,Pre,21,Test
12/06/2022 00:00:00,Pre,19,Test
12/06/2022 00:00:00,Pre,37,Test
12/06/2022 00:00:00,Pre,0,Test
12/06/2022 00:00:00,Pre,0,Test
12/06/2022 00:00:00,Pre,3,Test
12/06/2022 00:00:00,Pre,3,Test
12/06/2022 00:00:00,Pre,1,Test
12/06/2022 00:00:00,Pre,11,Test
12/06/2022 00:00:00,Pre,15,Test
12/06/2022 00:00:00,Pre,0,Test
12/06/2022 00:00:00,Pre,0,Test
12/06/2022 00:00:00,Pre,10,Test
12/06/2022 00:00:00,Pre,1,Test
12/06/2022 00:00:00,Pre,1,Test
12/06/2022 00:00:00,Pre,4,Test
12/06/2022 00:00:00,Pre,5,Test
12/06/2022 00:00:00,Pre,4,Test
12/06/2022 00:00:00,Pre,28,Test
12/06/2022 00:00:00,Pre,7,Test
12/06/2022 00:00:00,Pre,1,Test
12/06/2022 00:00:00,Pre,11,Test
12/06/2022 00:00:00,Pre,44,Test
12/06/2022 00:00:00,Pre,7,Test
12/06/2022 00:00:00,Pre,9,Test
12/06/2022 00:00:00,Pre,53,Test
12/06/2022 00:00:00,Pre,9,Test
12/06/2022 00:00:00,Pre,2,Test
12/06/2022 00:00:00,Pre,1,Test
12/06/2022 00:00:00,Pre,17,Control
12/06/2022 00:00:00,Pre,16,Control
12/06/2022 00:00:00,Pre,6,Control
12/06/2022 00:00:00,Pre,1,Control
12/06/2022 00:00:00,Pre,4,Control
12/06/2022 00:00:00,Pre,1,Control
12/06/2022 00:00:00,Pre,1,Control
12/06/2022 00:00:00,Pre,5,Control
12/06/2022 00:00:00,Pre,3,Control
12/06/2022 00:00:00,Pre,3,Control
12/06/2022 00:00:00,Pre,76,Control
12/06/2022 00:00:00,Pre,0,Control
12/06/2022 00:00:00,Pre,1,Control
12/06/2022 00:00:00,Pre,39,Control
12/06/2022 00:00:00,Pre,4,Control
12/06/2022 00:00:00,Pre,2,Control
12/06/2022 00:00:00,Pre,25,Control
12/06/2022 00:00:00,Pre,0,Control
12/06/2022 00:00:00,Pre,40,Control
12/06/2022 00:00:00,Pre,44,Control
12/06/2022 00:00:00,Pre,3,Control
12/06/2022 00:00:00,Pre,16,Control
12/06/2022 00:00:00,Pre,2,Control
12/06/2022 00:00:00,Pre,5,Control
12/06/2022 00:00:00,Pre,8,Control
12/06/2022 00:00:00,Pre,228,Control
12/07/2022 00:00:00,Pre,6,Test
12/07/2022 00:00:00,Pre,83,Test
12/07/2022 00:00:00,Pre,118,Test
12/07/2022 00:00:00,Pre,18,Test
12/07/2022 00:00:00,Pre,6,Test
12/07/2022 00:00:00,Pre,9,Test
12/07/2022 00:00:00,Pre,189,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,32,Test
12/07/2022 00:00:00,Pre,21,Test
12/07/2022 00:00:00,Pre,140,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,4,Test
12/07/2022 00:00:00,Pre,1,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,12,Test
12/07/2022 00:00:00,Pre,26,Test
12/07/2022 00:00:00,Pre,13,Test
12/07/2022 00:00:00,Pre,7,Test
12/07/2022 00:00:00,Pre,39,Test
12/07/2022 00:00:00,Pre,9,Test
12/07/2022 00:00:00,Pre,2,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,8,Test
12/07/2022 00:00:00,Pre,4,Test
12/07/2022 00:00:00,Pre,1,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,4,Test
12/07/2022 00:00:00,Pre,6,Test
12/07/2022 00:00:00,Pre,19,Test
12/07/2022 00:00:00,Pre,9,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,17,Test
12/07/2022 00:00:00,Pre,55,Test
12/07/2022 00:00:00,Pre,3,Test
12/07/2022 00:00:00,Pre,1,Test
12/07/2022 00:00:00,Pre,71,Test
12/07/2022 00:00:00,Pre,8,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,3,Test
12/07/2022 00:00:00,Pre,1,Test
12/07/2022 00:00:00,Pre,4,Test
12/07/2022 00:00:00,Pre,2,Test
12/07/2022 00:00:00,Pre,2,Test
12/07/2022 00:00:00,Pre,2,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,2,Test
12/07/2022 00:00:00,Pre,4,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,3,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,1,Test
12/07/2022 00:00:00,Pre,1,Test
12/07/2022 00:00:00,Pre,10,Test
12/07/2022 00:00:00,Pre,34,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,14,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,2,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,2,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,1,Test
12/07/2022 00:00:00,Pre,1,Test
12/07/2022 00:00:00,Pre,10,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,1,Test
12/07/2022 00:00:00,Pre,4,Test
12/07/2022 00:00:00,Pre,6,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,26,Test
12/07/2022 00:00:00,Pre,30,Test
12/07/2022 00:00:00,Pre,1,Test
12/07/2022 00:00:00,Pre,6,Test
12/07/2022 00:00:00,Pre,5,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,3,Test
12/07/2022 00:00:00,Pre,32,Test
12/07/2022 00:00:00,Pre,4,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,2,Test
12/07/2022 00:00:00,Pre,23,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,155,Test
12/07/2022 00:00:00,Pre,39,Test
12/07/2022 00:00:00,Pre,9,Test
12/07/2022 00:00:00,Pre,256,Test
12/07/2022 00:00:00,Pre,6,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,4,Test
12/07/2022 00:00:00,Pre,4,Test
12/07/2022 00:00:00,Pre,1,Test
12/07/2022 00:00:00,Pre,2,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,2,Test
12/07/2022 00:00:00,Pre,1,Test
12/07/2022 00:00:00,Pre,19,Test
12/07/2022 00:00:00,Pre,23,Test
12/07/2022 00:00:00,Pre,1,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,18,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,2,Test
12/07/2022 00:00:00,Pre,2,Test
12/07/2022 00:00:00,Pre,5,Test
12/07/2022 00:00:00,Pre,3,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,108,Test
12/07/2022 00:00:00,Pre,34,Test
12/07/2022 00:00:00,Pre,20,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,1,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,23,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,4,Test
12/07/2022 00:00:00,Pre,3,Test
12/07/2022 00:00:00,Pre,1,Test
12/07/2022 00:00:00,Pre,2,Test
12/07/2022 00:00:00,Pre,3,Test
12/07/2022 00:00:00,Pre,1,Test
12/07/2022 00:00:00,Pre,1,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,1,Test
12/07/2022 00:00:00,Pre,72,Test
12/07/2022 00:00:00,Pre,586,Test
12/07/2022 00:00:00,Pre,24,Test
12/07/2022 00:00:00,Pre,55,Test
12/07/2022 00:00:00,Pre,59,Test
12/07/2022 00:00:00,Pre,231,Test
12/07/2022 00:00:00,Pre,377,Test
12/07/2022 00:00:00,Pre,27,Test
12/07/2022 00:00:00,Pre,8,Test
12/07/2022 00:00:00,Pre,53,Test
12/07/2022 00:00:00,Pre,1,Test
12/07/2022 00:00:00,Pre,7,Test
12/07/2022 00:00:00,Pre,233,Test
12/07/2022 00:00:00,Pre,49,Test
12/07/2022 00:00:00,Pre,1,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,1,Test
12/07/2022 00:00:00,Pre,3,Test
12/07/2022 00:00:00,Pre,168,Test
12/07/2022 00:00:00,Pre,4,Test
12/07/2022 00:00:00,Pre,387,Test
12/07/2022 00:00:00,Pre,0,Test
12/07/2022 00:00:00,Pre,2,Control
12/07/2022 00:00:00,Pre,11,Control
12/07/2022 00:00:00,Pre,33,Control
12/07/2022 00:00:00,Pre,2,Control
12/07/2022 00:00:00,Pre,2,Control
12/07/2022 00:00:00,Pre,2,Control
12/07/2022 00:00:00,Pre,3,Control
12/07/2022 00:00:00,Pre,5,Control
12/07/2022 00:00:00,Pre,3,Control
12/07/2022 00:00:00,Pre,66,Control
12/07/2022 00:00:00,Pre,0,Control
12/07/2022 00:00:00,Pre,1,Control
12/07/2022 00:00:00,Pre,5,Control
12/07/2022 00:00:00,Pre,6,Control
12/07/2022 00:00:00,Pre,7,Control
12/07/2022 00:00:00,Pre,2,Control
12/07/2022 00:00:00,Pre,0,Control
12/07/2022 00:00:00,Pre,8,Control
12/07/2022 00:00:00,Pre,6,Test
12/07/2022 00:00:00,Pre,3,Test
12/07/2022 00:00:00,Pre,10,Test
12/07/2022 00:00:00,Pre,3,Test
12/07/2022 00:00:00,Pre,10,Control
12/07/2022 00:00:00,Pre,14,Control
12/07/2022 00:00:00,Pre,2,Test
12/07/2022 00:00:00,Pre,1,Control
12/07/2022 00:00:00,Pre,2,Control
12/07/2022 00:00:00,Pre,28,Control
12/07/2022 00:00:00,Pre,36,Control
12/07/2022 00:00:00,Pre,256,Control
12/07/2022 00:00:00,Pre,10,Control
12/07/2022 00:00:00,Pre,3,Control
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,3,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,1,Test
12/08/2022 00:00:00,Pre,337,Test
12/08/2022 00:00:00,Pre,63,Test
12/08/2022 00:00:00,Pre,66,Test
12/08/2022 00:00:00,Pre,7,Test
12/08/2022 00:00:00,Pre,159,Test
12/08/2022 00:00:00,Pre,42,Test
12/08/2022 00:00:00,Pre,22,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,237,Test
12/08/2022 00:00:00,Pre,1,Test
12/08/2022 00:00:00,Pre,4,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,2,Test
12/08/2022 00:00:00,Pre,219,Test
12/08/2022 00:00:00,Pre,1,Test
12/08/2022 00:00:00,Pre,2,Test
12/08/2022 00:00:00,Pre,7,Test
12/08/2022 00:00:00,Pre,2,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,3,Test
12/08/2022 00:00:00,Pre,2,Test
12/08/2022 00:00:00,Pre,17,Test
12/08/2022 00:00:00,Pre,2,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,1,Test
12/08/2022 00:00:00,Pre,50,Test
12/08/2022 00:00:00,Pre,6,Test
12/08/2022 00:00:00,Pre,25,Test
12/08/2022 00:00:00,Pre,25,Test
12/08/2022 00:00:00,Pre,26,Test
12/08/2022 00:00:00,Pre,1,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,2,Test
12/08/2022 00:00:00,Pre,1,Test
12/08/2022 00:00:00,Pre,1,Test
12/08/2022 00:00:00,Pre,4,Test
12/08/2022 00:00:00,Pre,1,Test
12/08/2022 00:00:00,Pre,13,Test
12/08/2022 00:00:00,Pre,1,Test
12/08/2022 00:00:00,Pre,21,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,8,Test
12/08/2022 00:00:00,Pre,1,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,3,Test
12/08/2022 00:00:00,Pre,1,Test
12/08/2022 00:00:00,Pre,3,Test
12/08/2022 00:00:00,Pre,543,Test
12/08/2022 00:00:00,Pre,67,Test
12/08/2022 00:00:00,Pre,30,Test
12/08/2022 00:00:00,Pre,36,Test
12/08/2022 00:00:00,Pre,132,Test
12/08/2022 00:00:00,Pre,279,Test
12/08/2022 00:00:00,Pre,35,Test
12/08/2022 00:00:00,Pre,57,Test
12/08/2022 00:00:00,Pre,385,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,31,Test
12/08/2022 00:00:00,Pre,6,Test
12/08/2022 00:00:00,Pre,2,Test
12/08/2022 00:00:00,Pre,34,Test
12/08/2022 00:00:00,Pre,1,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,88,Test
12/08/2022 00:00:00,Pre,7,Test
12/08/2022 00:00:00,Pre,2,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,1,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,2,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,1,Test
12/08/2022 00:00:00,Pre,2,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,1,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,1,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,4,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,3,Test
12/08/2022 00:00:00,Pre,4,Test
12/08/2022 00:00:00,Pre,3,Test
12/08/2022 00:00:00,Pre,2,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,6,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,1,Test
12/08/2022 00:00:00,Pre,5,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,5,Test
12/08/2022 00:00:00,Pre,2,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,54,Test
12/08/2022 00:00:00,Pre,1,Test
12/08/2022 00:00:00,Pre,5,Test
12/08/2022 00:00:00,Pre,43,Test
12/08/2022 00:00:00,Pre,7,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,1,Test
12/08/2022 00:00:00,Pre,17,Test
12/08/2022 00:00:00,Pre,1,Test
12/08/2022 00:00:00,Pre,10,Test
12/08/2022 00:00:00,Pre,1,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,4,Test
12/08/2022 00:00:00,Pre,1,Test
12/08/2022 00:00:00,Pre,20,Test
12/08/2022 00:00:00,Pre,8,Test
12/08/2022 00:00:00,Pre,16,Test
12/08/2022 00:00:00,Pre,14,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,133,Test
12/08/2022 00:00:00,Pre,25,Test
12/08/2022 00:00:00,Pre,34,Test
12/08/2022 00:00:00,Pre,21,Test
12/08/2022 00:00:00,Pre,95,Test
12/08/2022 00:00:00,Pre,4,Test
12/08/2022 00:00:00,Pre,184,Test
12/08/2022 00:00:00,Pre,7,Test
12/08/2022 00:00:00,Pre,10,Test
12/08/2022 00:00:00,Pre,9,Test
12/08/2022 00:00:00,Pre,7,Test
12/08/2022 00:00:00,Pre,5,Test
12/08/2022 00:00:00,Pre,117,Test
12/08/2022 00:00:00,Pre,8,Test
12/08/2022 00:00:00,Pre,13,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,15,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,0,Control
12/08/2022 00:00:00,Pre,0,Control
12/08/2022 00:00:00,Pre,39,Control
12/08/2022 00:00:00,Pre,274,Control
12/08/2022 00:00:00,Pre,12,Control
12/08/2022 00:00:00,Pre,0,Control
12/08/2022 00:00:00,Pre,6,Control
12/08/2022 00:00:00,Pre,7,Control
12/08/2022 00:00:00,Pre,4,Control
12/08/2022 00:00:00,Pre,5,Control
12/08/2022 00:00:00,Pre,2,Control
12/08/2022 00:00:00,Pre,0,Control
12/08/2022 00:00:00,Pre,69,Control
12/08/2022 00:00:00,Pre,3,Control
12/08/2022 00:00:00,Pre,5,Control
12/08/2022 00:00:00,Pre,12,Control
12/08/2022 00:00:00,Pre,3,Control
12/08/2022 00:00:00,Pre,3,Control
12/08/2022 00:00:00,Pre,3,Control
12/08/2022 00:00:00,Pre,1,Control
12/08/2022 00:00:00,Pre,28,Control
12/08/2022 00:00:00,Pre,9,Control
12/08/2022 00:00:00,Pre,2,Control
12/08/2022 00:00:00,Pre,18,Control
12/08/2022 00:00:00,Pre,4,Test
12/08/2022 00:00:00,Pre,28,Control
12/08/2022 00:00:00,Pre,16,Control
12/08/2022 00:00:00,Pre,30,Control
12/08/2022 00:00:00,Pre,2,Test
12/08/2022 00:00:00,Pre,18,Test
12/08/2022 00:00:00,Pre,8,Test
12/08/2022 00:00:00,Pre,5,Test
12/08/2022 00:00:00,Pre,16,Test
12/08/2022 00:00:00,Pre,1,Test
12/08/2022 00:00:00,Pre,6,Test
12/08/2022 00:00:00,Pre,1,Test
12/08/2022 00:00:00,Pre,15,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,4,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,0,Test
12/08/2022 00:00:00,Pre,1,Test
12/08/2022 00:00:00,Pre,27,Test
12/09/2022 00:00:00,Pre,5,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,1,Test
12/09/2022 00:00:00,Pre,2,Test
12/09/2022 00:00:00,Pre,14,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,3,Test
12/09/2022 00:00:00,Pre,1,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,1,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,3,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,2,Test
12/09/2022 00:00:00,Pre,1,Test
12/09/2022 00:00:00,Pre,1,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,2,Test
12/09/2022 00:00:00,Pre,82,Test
12/09/2022 00:00:00,Pre,485,Test
12/09/2022 00:00:00,Pre,34,Test
12/09/2022 00:00:00,Pre,247,Test
12/09/2022 00:00:00,Pre,119,Test
12/09/2022 00:00:00,Pre,37,Test
12/09/2022 00:00:00,Pre,18,Test
12/09/2022 00:00:00,Pre,93,Test
12/09/2022 00:00:00,Pre,505,Test
12/09/2022 00:00:00,Pre,27,Test
12/09/2022 00:00:00,Pre,47,Test
12/09/2022 00:00:00,Pre,55,Test
12/09/2022 00:00:00,Pre,184,Test
12/09/2022 00:00:00,Pre,2,Test
12/09/2022 00:00:00,Pre,7,Test
12/09/2022 00:00:00,Pre,31,Test
12/09/2022 00:00:00,Pre,7,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,1,Test
12/09/2022 00:00:00,Pre,4,Test
12/09/2022 00:00:00,Pre,5,Test
12/09/2022 00:00:00,Pre,21,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,20,Test
12/09/2022 00:00:00,Pre,20,Test
12/09/2022 00:00:00,Pre,1,Test
12/09/2022 00:00:00,Pre,1,Test
12/09/2022 00:00:00,Pre,2,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,15,Test
12/09/2022 00:00:00,Pre,3,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,3,Test
12/09/2022 00:00:00,Pre,1,Test
12/09/2022 00:00:00,Pre,3,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,1,Test
12/09/2022 00:00:00,Pre,3,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,1,Test
12/09/2022 00:00:00,Pre,4,Test
12/09/2022 00:00:00,Pre,2,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,3,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,290,Test
12/09/2022 00:00:00,Pre,18,Test
12/09/2022 00:00:00,Pre,39,Test
12/09/2022 00:00:00,Pre,27,Test
12/09/2022 00:00:00,Pre,10,Test
12/09/2022 00:00:00,Pre,284,Test
12/09/2022 00:00:00,Pre,225,Test
12/09/2022 00:00:00,Pre,49,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,2,Test
12/09/2022 00:00:00,Pre,2,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,19,Test
12/09/2022 00:00:00,Pre,13,Test
12/09/2022 00:00:00,Pre,2,Test
12/09/2022 00:00:00,Pre,3,Test
12/09/2022 00:00:00,Pre,19,Test
12/09/2022 00:00:00,Pre,9,Test
12/09/2022 00:00:00,Pre,6,Test
12/09/2022 00:00:00,Pre,16,Test
12/09/2022 00:00:00,Pre,188,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,92,Test
12/09/2022 00:00:00,Pre,34,Test
12/09/2022 00:00:00,Pre,47,Test
12/09/2022 00:00:00,Pre,36,Test
12/09/2022 00:00:00,Pre,176,Test
12/09/2022 00:00:00,Pre,1,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,4,Test
12/09/2022 00:00:00,Pre,3,Test
12/09/2022 00:00:00,Pre,1,Test
12/09/2022 00:00:00,Pre,130,Test
12/09/2022 00:00:00,Pre,16,Test
12/09/2022 00:00:00,Pre,8,Test
12/09/2022 00:00:00,Pre,2,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,5,Test
12/09/2022 00:00:00,Pre,8,Test
12/09/2022 00:00:00,Pre,4,Test
12/09/2022 00:00:00,Pre,30,Test
12/09/2022 00:00:00,Pre,2,Test
12/09/2022 00:00:00,Pre,1,Test
12/09/2022 00:00:00,Pre,20,Test
12/09/2022 00:00:00,Pre,36,Test
12/09/2022 00:00:00,Pre,10,Test
12/09/2022 00:00:00,Pre,5,Test
12/09/2022 00:00:00,Pre,71,Test
12/09/2022 00:00:00,Pre,36,Test
12/09/2022 00:00:00,Pre,11,Test
12/09/2022 00:00:00,Pre,17,Test
12/09/2022 00:00:00,Pre,15,Test
12/09/2022 00:00:00,Pre,0,Test
12/09/2022 00:00:00,Pre,11,Test
12/09/2022 00:00:00,Pre,5,Test
12/09/2022 00:00:00,Pre,26,Control
12/09/2022 00:00:00,Pre,2,Control
12/09/2022 00:00:00,Pre,4,Control
12/09/2022 00:00:00,Pre,1,Control
12/09/2022 00:00:00,Pre,3,Control
12/09/2022 00:00:00,Pre,13,Control
12/09/2022 00:00:00,Pre,2,Control
12/09/2022 00:00:00,Pre,2,Control
12/09/2022 00:00:00,Pre,78,Control
12/09/2022 00:00:00,Pre,0,Control
12/09/2022 00:00:00,Pre,5,Control
12/09/2022 00:00:00,Pre,8,Control
12/09/2022 00:00:00,Pre,10,Control
12/09/2022 00:00:00,Pre,2,Control
12/09/2022 00:00:00,Pre,0,Control
12/09/2022 00:00:00,Pre,7,Control
12/09/2022 00:00:00,Pre,0,Control
12/09/2022 00:00:00,Pre,11,Control
12/09/2022 00:00:00,Pre,289,Control
12/09/2022 00:00:00,Pre,45,Control
